id,y2_date,plot,line,enq,distance,location,main,species_binomial,y1_dbh,y2_dbh,y1_dgh,y2_dgh,mortality,dtn,pom,morpho,y2_notes
24598,,NW,8,6178,63.3,LL,STEM OF 6179,,,,17.3,,,,,,
24597,,NW,8,6177,63.4,L,STEM OF 6179,,,,6.4,,,,1.45,,
24630,,NW,8,6210,63.4,C,,,1.1,,,,,,,,
24612,,NW,8,6192,63.5,L,,,,,4.5,,,,,LIANA,
24619,,NW,8,6199,63.5,L,,,,,4.1,,,,,LIANA,
24616,,NW,8,6196,63.6,LL,,,,,2.4,,,,,LIANA,
24609,,NW,8,6189,64,LL,STEM OF 6187,,,,4.9,,,,,LIANA,
24614,,NW,8,6194,64,LL,,,,,2.6,,,,,LIANA,
24623,,NW,8,6203,64.4,C,,,,,3.3,,,,,LIANA,
24628,,NW,8,6208,64.8,RR,,,,,1.5,,,,,,
24631,,NW,8,6211,64.9,RR,,,,,4.9,,,,,,
24632,,NW,8,6212,66.8,L,,,1.8,,,,,,,,
24615,,NW,8,6195,67.6,LL,,,,,1.8,,,,,LIANA,
24604,,NW,8,6184,67.9,LL,,,,,5.6,,,,,LIANA,
24635,,NW,8,6215,67.9,L,,,,,1,,,,,,
24636,,NW,8,6216,67.9,C,,,,,,,,,,,
24629,,NW,8,6209,68,R,,,1.1,,,,,,,,
24633,,NW,8,6213,68,R,,,1.2,,,,,,,,
24638,,NW,8,6218,69,C,MAIN STEM,,,,5.8,,,,,,
24640,,NW,8,6220,69,C,,,,,4.6,,,,,,
24641,,NW,8,6221,69,C,,,,,1.5,,,,,,
24644,,NW,8,6224,69,C,MAIN STEM,,,,1.4,,,,,LIANA,
24645,,NW,8,6225,69,C,STEM OF 6224,,,,1.2,,,,,LIANA,
24646,,NW,8,6226,69,C,,,,,,,,,,,
24647,,NW,8,6227,69,C,,,,,21.7,,,,,,
24649,,NW,8,6229,69,C,,,,,2.9,,,,,LIANA,
24650,,NW,8,6230,69,C,,,1.5,,,,,,,,
24653,,NW,8,6233,69,C,,,1.5,,,,,,,,
24634,,NW,8,6214,69.7,C,,,,,2.2,,,,,,
24656,,NW,8,6236,70.1,LL,STEM OF 6218,,1.5,,,,,,,LIANA,
24642,,NW,8,6222,73.4,R,,,,,5.5,,,,,LUEHEA,
24655,,NW,8,6235,73.7,RR,STEM OF 6217,,,,2.5,,,,,,
24639,,NW,8,6219,73.8,L,MAIN STEM,,,,4.1,,,,,,
24643,,NW,8,6223,73.8,C,STEM OF 6219,,,,1.9,,,,,,
24637,,NW,8,6217,73.9,L,MAIN STEM,,,,8,,,,,,
24648,,NW,8,6228,75,C,,,,,5,,,,,,
24651,,NW,8,6231,76.7,RR,,,1.1,,,,,,,,
24652,,NW,8,6232,78.4,R,,,,,2,,,,,,
24657,,NW,8,6237,79.7,,,,1.2,,,,,,,,
24654,,NW,8,6234,81,C,,,,,4.8,,,,,,
24658,,NW,8,6238,81.8,C,,,1,,,,,,,,
24659,,NW,8,6239,83,C,,,1.6,,,,,,,,
24661,,NW,8,6241,83.8,LL,,,1.5,,,,,,,,
24663,,NW,8,6243,84,L,,,,,6.7,,,,,,
24660,,NW,8,6240,85,C,,,1.1,,,,,,,LIANA,
24662,,NW,8,6242,85,C,,,,,2,,,,,BROSIUM,
24667,,NW,8,6247,85.2,R,,,1.5,,,,,,,LIANA,
24664,,NW,8,6244,86.4,LL,,,1.1,,,,,,,,
24665,,NW,8,6245,86.5,L,,,,,1,,,,,,
24666,,NW,8,6246,87.1,R,,,1.6,,,,,,,,
24668,,NW,8,6248,87.3,R,,,1.2,,,,,,,,
24669,,NW,8,6249,88.6,L,,,1,,,,,,,,
24673,,NW,8,6253,88.7,L,,,,,1.2,,,,,,
24672,,NW,8,6252,89.1,C,STEM OF 6250,,1.4,,,,,,,,
24676,,NW,8,6256,89.1,R,,,1,,,,,,,,
24670,,NW,8,6250,89.2,R,MAIN STEM,,1,,,,,,,,
24674,,NW,8,6254,89.2,C,,,1.2,,,,,,,LONCHOCARPUS,
24679,,NW,8,6259,89.2,C,,,1.1,,,,,,,,
24671,,NW,8,6251,90.2,L,,,,,1.7,,,,,,
24678,,NW,8,6258,92.1,RR,,,1.7,,,,,,,,
24675,,NW,8,6255,92.2,L,,,1,,,,,,,,
24680,,NW,8,6260,92.2,RR,,,1.1,,,,,,,,
24682,,NW,8,6262,92.3,R,,,1,,,,,,,,
24677,,NW,8,6257,92.6,L,,,1,,,,,,,,
24681,,NW,8,6261,93,L,,,1.1,,,,,,,,
24686,,NW,8,6266,93.8,C,STEM OF 6265,,,,1.1,,,,,,
24683,,NW,8,6263,93.9,RR,,,,,1.9,,,,,LIANA,
24685,,NW,8,6265,93.9,C,MAIN STEM,,,,1.2,,,,,,
24687,,NW,8,6267,96.7,LL,,,,,5.4,,,,,,
24689,,NW,8,6269,97.3,R,,,1.7,,,,,,,,
24690,,NW,8,6270,97.8,L,,,,,1.5,,,,,,
24688,,NW,8,6268,97.9,C,,,1,,,,,,,,
24691,,NW,8,6271,98.6,R,MAIN STEM,,,,1.4,,,,,,
24692,,NW,8,6277,98.6,R,STEM OF 6271,,,,1.1,,,,,,
24693,,NW,8,6273,99.4,R,,,1.5,,,,,,,,
24684,,NW,8,6264,99.7,LL,,,,,1.2,,,,,ACACIA,
24696,,NW,8,6276,99.7,R,,,,,2,,,,,,
24694,,NW,8,6274,99.8,LL,,,,,1.1,,,,,,
24695,,NW,8,6275,99.9,RR,LIANA,,,,1.4,,,,,,
24697,,NW,8,6277,100,,,,,,,,,,,,
25208,,NW,9,6539,0.8,LL,STEM OF 6538,,,,3.2,,,,,LIANA,
25207,,NW,9,6538,0.8,LL,MAIN STEM,,,,3.7,,,,,LIANA,
25206,,NW,9,6537,3.5,L,,,,,1.2,,,,,,
25211,,NW,9,6542,5,RR,,,,,3.2,,,,,LIANA,
25205,,NW,9,6536,5.6,L,,,1.1,,,,,,,,
25215,,NW,9,6546,6.5,C,,,,,4,,,,,LIANA,
25212,,NW,9,6543,6.7,R,,,1.4,,,,,,,,
25209,,NW,9,6540,6.7,C,,,1.1,,,,,,,,
25214,,NW,9,6545,6.8,R,,,,,1,,,,,LIANA,
25217,,NW,9,6548,7,R,,,1.2,,,,,,,LIANA,
25274,,NW,9,6281,8.4,C,,,,,2.2,,,,,,
25210,,NW,9,6541,9.1,C,,,,,4.4,,,,,CAPPARIS,
25216,,NW,9,6547,9.7,C,,,,,6.4,,,,,RANDIA,
25213,,NW,9,6544,10,R,,,1.9,,,,,,,CAPPARIS,
25219,,NW,9,6550,12.7,L,MAIN STEM,,,,7.2,,,,,,
25218,,NW,9,6549,12.7,L,STEM OF 6550,,,,3.9,,,,,,
25220,,NW,9,6551,14.7,L,,,1.3,,,,,,,,
25223,,NW,9,6554,17.9,C,,,,,1.1,,,,,,
25221,,NW,9,6552,17.9,C,,,,,1.1,,,,,LIANA,
25222,,NW,9,6553,18.2,C,,,1.4,,,,,,,LIANA,
25228,,NW,9,6559,18.3,C,STEM OF 6557,,,,7.1,,,,,CALLYCOPHYLLUM,
25227,,NW,9,6558,18.3,C,STEM OF 6557,,,,21.1,,,,,CALLYCOPHYLLUM,
25226,,NW,9,6557,18.3,C,STEM OF 6557,,,,7.1,,,,,CALLYCOPHYLLUM,
25225,,NW,9,6556,18.3,C,STEM OF 6557,,,,31.1,,,,150,CALLYCOPHYLLUM,
25224,,NW,9,6555,18.3,C,MAIN STEM,,,,33,,,,150,CALLYCOPHYLLUM,
25229,,NW,9,6560,18.4,C,,,,,1,,,,,LIANA,
25230,,NW,9,6561,18.7,C,,,1,,,,,,,LIANA,
25234,,NW,9,6565,19.8,LL,,,,,1.8,,,,,CAPPARIS,
25231,,NW,9,6562,19.8,L,,,1.2,,,,,,,LIANA,
25232,,NW,9,6563,19.9,C,,,1.2,,,,,,,,
25233,,NW,9,6564,20.2,C,,,1.2,,,,,,,,
25236,,NW,9,6567,20.5,C,,,,,1.1,,,,,LIANA,
25240,,NW,9,6571,21.3,R,STEM OF 6569,,,,4.1,,,,,,
25238,,NW,9,6569,21.3,R,MAIN STEM,,,,4.4,,,,,,
25237,,NW,9,6568,21.3,R,STEM OF 6569,,,,2.6,,,,,,
25235,,NW,9,6566,21.3,R,STEM OF 6569,,,,1.7,,,,,,
25239,,NW,9,6570,21.6,LL,,,1.1,,,,,,,,
25241,,NW,9,6572,22.7,LL,,,,,4.2,,,,,,
25244,,NW,9,6575,24,R,,,1.1,,,,,,,,
25243,,NW,9,6574,24.1,,,,,,1.6,,,,,,
25242,,NW,9,6573,24.5,C,,,,,7.8,,,,,SEMI,
25248,,NW,9,6579,25,RR,,,1.2,,,,,,,,
25246,,NW,9,6577,26.1,L,,,,,2.4,,,,,,
25247,,NW,9,6578,26.2,C,,,1,,,,,,,,
25245,,NW,9,6576,26.2,RR,,,1.1,,,,,,,,
25250,,NW,9,6581,27,R,,,1.1,,,,,,,,
25252,,NW,9,6583,27.3,RR,,,,,1.4,,,,,LIANA,
25249,,NW,9,6580,27.6,C,,,1,,,,,,,,
25251,,NW,9,6582,28.7,C,,,1.6,,,,,,,,
25253,,NW,9,6584,29,C,,,,,7.4,,,,,,
25256,,NW,9,6587,30,C,,,,,1,,,,,,
25254,,NW,9,6585,30,LL,,,1.5,,,,,,,,
25257,,NW,9,6588,31,R,,,1,,,,,,,LIANA,
25255,,NW,9,6586,31,C,,,1.8,,,,,,,,
25258,,NW,9,6589,33.5,R,,,,,1.1,,,,,,
25260,,NW,9,6591,34,C,,,2.5,,,,,,,,
25261,,NW,9,6592,34.4,R,,,,,2.1,,,,,,
25269,,NW,9,6600,34.6,R,,,2.5,,,,,,,,
25266,,NW,9,6597,34.6,C,,,,,1.5,,,,,,
25263,,NW,9,6594,34.6,R,,,,,1.8,,,,,,
25268,,NW,9,6599,36.3,L,STEM OF 6595,,1.5,,,,,,,LIANA,
25264,,NW,9,6595,36.3,L,MAIN STEM,,1.1,,,,,,,LIANA,
25270,,NW,9,6279,36.7,R,,,1.2,,,,,,,,
25265,,NW,9,6596,36.7,RR,,,1.2,,,,,,,,
25262,,NW,9,6593,36.7,L,,,1.9,,,,,,,CAPPARIS,
25259,,NW,9,6590,36.7,LL,,,1,,,,,,,,
25267,,NW,9,6598,37,L,,,3.2,,,,,,,,
25276,,NW,9,6283,38,R,,,1.3,,,,,,,,
25273,,NW,9,6280,38.4,R,,,,,1,,,,,,
25289,,NW,9,6296,38.7,C,,,,,10.4,,,,,SEMIDALAMIUM?,
25278,,NW,9,6285,38.8,R,,,1.1,,,,,,,,
25277,,NW,9,6284,39,L,,,1.2,,,,,,,,
25271,,NW,9,6277,39,R,,,,,1.5,,,,,LIANA,
25279,,NW,9,6286,39.5,R,,,,,1.2,,,,,,
25272,,NW,9,6278,39.5,C,,,2.1,,,,,,,,
25275,,NW,9,6282,39.7,C,,,1,,,,,,,CAPPARIS,
25283,,NW,9,6290,40,C,STEM OF 6289,,,,1.5,,,,,,
25281,,NW,9,6288,40,L,STEM OF 6287,,3.7,,,,,,,BONELLIA,
25280,,NW,9,6287,40,L,MAIN STEM,,1.4,,,,,,,BONELLIA,
25282,,NW,9,6289,40.2,R,MAIN STEM,,,,1.5,,,,,,
25288,,NW,9,6295,40.4,R,STEM OF 6294,,,,7.4,,,,,,
25287,,NW,9,6294,40.4,R,MAIN STEM,,,,3,,,,,,
25285,,NW,9,6292,40.4,R,STEM OF 6294,,,,2.4,,,,,,
25284,,NW,9,6291,40.7,C,,,2.2,,,,,,,CAPPARIS,
25290,,NW,9,6297,41.5,RR,,,,,2.4,,,,,LIANA,
25294,,NW,9,6601,42.2,C,,,1,,,,,,,LIANA,
25293,,NW,9,6300,42.2,C,,,1.1,,,,,,,LIANA,
25286,,NW,9,6293,42.4,C,,,1.1,,,,,,,,
25292,,NW,9,6299,44,C,STEM OF 6298,,,,2.4,,,,,,
25291,,NW,9,6298,44,C,MAIN STEM,,,,2.8,,,,,,
25295,,NW,9,6602,46.5,C,,,,,1.5,,,,,LIANA,
25300,,NW,9,6607,46.7,C,,,,,8.4,,,,,,
25296,,NW,9,6603,48.3,LL,,,2.2,,,,,,,,
25297,,NW,9,6604,48.4,L,,,,,5.5,,,,,,
25298,,NW,9,6605,50.7,R,,,1,,,,,,,,
24699,,NW,10,5618,0.3,R,,,,,2,,,,,,
24698,,NW,10,5617,0.5,L,,,2,,,,,,,,
24701,,NW,10,5620,0.7,RR,,,,,1,,,,,RANDIA,
24700,,NW,10,5619,0.9,LL,,,,,2.6,,,,,LIANA,
24702,,NW,10,5621,0.9,LL,,,1,,,,,,,,
24703,,NW,10,5622,2.2,C,,,,,1.2,,,,,LIANA,
24704,,NW,10,5623,2.5,L,,,,,3.3,,,,,,
24705,,NW,10,5624,3,R,,,,,1.3,,,,,LIANA,
24706,,NW,10,5625,3.6,L,MAIN STEM,,,,6.4,,,,,,
24707,,NW,10,5626,3.6,L,STEM OF 5625,,,,3,,,,,DILLENIA,
24708,,NW,10,5627,3.6,C,STEM OF 5625,,,,1.2,,,,,,
25330,,NW,10,6637,4.7,L,,,,,1.2,,,,,,
25428,,NW,10,6735,7.6,L,,,,,2.6,,,,110,LIANA,
25301,,NW,10,6608,52.6,R,MAIN STEM,,,,8.5,,,,,,
25299,,NW,10,6606,52.6,R,STEM OF 6608,,,,6,,,,,,
25303,,NW,10,6610,53.2,R,,,,,6.7,,,,,,
25302,,NW,10,6609,53.4,R,,,,,1.5,,,,,,
25322,,NW,10,6629,54.2,R,,,2.2,,,,,,,,
25304,,NW,10,6611,55,R,,,,,2.4,,,,,,
25305,,NW,10,6612,55.2,C,,,,,1.3,,,,,,
25306,,NW,10,6613,55.3,L,,,1.1,,,,,,,,
25310,,NW,10,6617,55.5,C,STEM OF 6616,,,,1.6,,,,,LIANA,
25309,,NW,10,6616,55.5,L,MAIN STEM,,,,2,,,,,LIANA,
25308,,NW,10,6615,55.5,L,STEM OF 6616,,,,1.6,,,,,LIANA,
25312,,NW,10,6619,56,C,STEM OF 6616,,,,1.8,,,,,LIANA,
25311,,NW,10,6618,56,C,STEM OF 6616,,,,2.4,,,,,LIANA,
25327,,NW,10,6634,57.1,R,,,1.2,,,,,,,,
25307,,NW,10,6614,57.2,C,,,,,1.4,,,,,,
25328,,NW,10,6635,57.2,R,MAIN STEM,,1.1,,,,,,,LIANA,
25324,,NW,10,6631,58.8,R,,,1.3,,,,,,,,
25315,,NW,10,6622,58.8,,,,1.7,,,,,,,,
25317,,NW,10,6624,60,R,,,1.1,,,,,,,,
25313,,NW,10,6620,60,C,,,,,2.5,,,,,,
25314,,NW,10,6621,60.5,C,,,1.1,,,,,,,,
25319,,NW,10,6626,61.3,L,MAIN STEM,,2.2,,,,,,,SPONDIAS?,
25316,,NW,10,6623,61.3,L,STEM OF 6626,,,,,,,,,SPONIDIAS?,
25321,,NW,10,6628,63,C,,,,,4.4,,,,,,
25320,,NW,10,6627,63,L,STEM OF 6625,,,,3.1,,,,,,
25318,,NW,10,6625,63,L,MAIN STEM,,,,3.1,,,,,,
25326,,NW,10,6633,63.7,R,,,1.2,,,,,,,LIANA,
25325,,NW,10,6632,63.7,C,,,,,1.1,,,,,LIANA,
25323,,NW,10,6630,63.8,C,,,,,1.1,,,,,,
25329,,NW,10,6636,64.7,L,STEM OF 6635,,,,1.8,,,,,,
25336,,NW,10,6643,65.4,R,,,,,1.6,,,,,LIANA,
25337,,NW,10,6644,65.6,R,,,,,7.6,,,,,,
25333,,NW,10,6640,66,R,,,2.6,,,,,,,,
25332,,NW,10,6639,66,L,,,2.2,,,,,,,,
25331,,NW,10,6638,66,R,,,,,1,,,,,,
25335,,NW,10,6642,66.2,R,,,1,,,,,,,LIANA,
25341,,NW,10,6648,66.6,C,,,1.1,,,,,,,,
25339,,NW,10,6646,67,L,,,2.3,,,,,,,,
25334,,NW,10,6641,67,L,,,2.4,,,,,,,,
25338,,NW,10,6645,67.5,LL,,,2.7,,,,,,,,
25340,,NW,10,6647,67.6,L,,,,,4.6,,,,,,
25345,,NW,10,6652,68.3,L,,,,,8.7,,,,,TABEBCEIA,
25344,,NW,10,6651,68.3,C,,,1.2,,,,,,,,
25343,,NW,10,6650,68.3,L,,,,,2,,,,,LIANA,
25342,,NW,10,6649,68.4,RR,,,,,1.8,,,,,LIANA,
25346,,NW,10,6653,68.8,C,,,1.2,,,,,,,,
25347,,NW,10,6654,71.3,L,,,1,,,,,,,,
25348,,NW,10,6655,71.5,C,,,1.1,,,,,,,,
25353,,NW,10,6660,71.7,L,,,1.8,,,,,,,,
25352,,NW,10,6659,72,LL,,,1.1,,,,,,,,
25358,,NW,10,6665,72.2,R,,,,,6.6,,,,,TABEBUIA,
25351,,NW,10,6658,72.2,RR,,,,,1,,,,,LIANA,
25350,,NW,10,6657,72.2,RR,,,,,1,,,,,LIANA,
25349,,NW,10,6656,72.3,RR,,,,,1.1,,,,,LIANA,
25354,,NW,10,6661,72.4,R,,,1,,,,,,,LIANA,
25356,,NW,10,6663,73,C,,,1.2,,,,,,,LIANA,
25355,,NW,10,6662,73,C,,,2.2,,,,,,,,
25357,,NW,10,6664,73.7,R,,,1.3,,,,,,,,
25361,,NW,10,6668,74,L,,,1.3,,,,,,,,
25362,,NW,10,6669,74.2,C,,,1.5,,,,,,,LIANA,
25360,,NW,10,6667,74.2,R,,,,,2.1,,,,,,
25365,,NW,10,6672,74.4,R,,,,,1.8,,,,,LIANA,
25359,,NW,10,6666,74.4,R,,,1.5,,,,,,,,
25363,,NW,10,6670,74.5,R,,,,,1.9,,,,,,
25366,,NW,10,6673,75.4,RR,,,,,2.4,,,,,LIANA,
25368,,NW,10,6675,75.5,C,MAIN STEM,,,,1.2,,,,,LIANA,
25370,,NW,10,6677,76,L,,,1.2,,,,,,,LIANA,
25369,,NW,10,6676,76.4,L,STEM OF 6675,,,,1.1,,,,,,
25378,,NW,10,6685,76.8,C,STEM OF 6682,,,,1.6,,,,,LIANA,
25376,,NW,10,6683,76.8,R,,,,,1.7,,,,,LIANA,
25375,,NW,10,6682,76.8,C,MAIN STEM,,,,1.5,,,,,LIANA,
25373,,NW,10,6680,77.1,C,,,,,2.4,,,,,LIANA,
25371,,NW,10,6678,77.1,L,,,,,1.6,,,,,LIANA,
25364,,NW,10,6671,77.1,L,,,,,1.7,,,,,LIANA,
25367,,NW,10,6674,77.2,LL,,,,,1.9,,,,,LIANA,
25377,,NW,10,6684,77.4,C,STEM OF 6682,,,,1.9,,,,,LIANA,
25379,,NW,10,6686,77.9,RR,,,1.4,,,,,,,LIANA,
25384,,NW,10,6691,78,L,STEM OF 6689,,1.3,,,,,,,,
25382,,NW,10,6689,78,L,MAIN STEM,,1.3,,,,,,,,
25374,,NW,10,6681,78,C,,,,,1.5,,,,,LIANA,
25380,,NW,10,6687,78.1,C,,,,,1,,,,,LIANA,
25372,,NW,10,6679,78.1,C,,,,,1.9,,,,,LIANA,
25381,,NW,10,6688,78.6,RR,,,1.2,,,,,,,,
25383,,NW,10,6690,79,C,,,2,,,,,,,,
25387,,NW,10,6694,79.2,L,,,1.6,,,,,,,,
25386,,NW,10,6693,79.8,L,,,1,,,,,,,LIANA,
25385,,NW,10,6692,79.9,L,,,1.2,,,,,,,MANILKARA,
25391,,NW,10,6698,80.2,R,,,1.1,,,,,,,,
25390,,NW,10,6697,80.2,R,,,1,,,,,,,LIANA,
25389,,NW,10,6696,80.2,LL,,,,,34.8,,,,,MANILKARA CHICLE,
25388,,NW,10,6695,80.9,LL,,,2.1,,,,,,,,
25399,,NW,10,6706,81,R,STEM OF 6705,,,,1.1,,,,,LIANA,
25398,,NW,10,6705,81,R,MAIN STEM,,,,1,,,,,LIANA,
25395,,NW,10,6702,81,R,,,,,1.2,,,,,LIANA,
25392,,NW,10,6699,81,LL,,,1.2,,,,,,,,
25396,,NW,10,6703,81.1,R,,,,,4.5,,,,,ASTRONIUM,
25393,,NW,10,6700,81.3,C,,,1.2,,,,,,,,
25397,,NW,10,6704,82.3,LL,,,,,2.1,,,,,LIANA,
25394,,NW,10,6701,83.1,R,,,1.8,,,,,,,,
25404,,NW,10,6711,84,LL,,,1,,,,,,,,
25402,,NW,10,6709,84,C,,,1.2,,,,,,,,
25401,,NW,10,6708,84,C,STEM OF 6707,,1.1,,,,,,,,
25400,,NW,10,6707,84,R,,,1.1,,,,,,,,
25407,,NW,10,6714,84.3,LL,,,1,,,,,,,,
25440,,NW,10,6747,84.4,R,,,1,,,,,,,,
25405,,NW,10,6712,84.4,L,,,1.5,,,,,,,LIANA,
25403,,NW,10,6710,84.6,,,,,,1.3,,,,,LIANA,
25410,,NW,10,6717,84.7,C,,,,,1.1,,,,,LIANA,
25409,,NW,10,6716,84.8,C,,,1.1,,,,,,,,
25406,,NW,10,6713,85,R,,,1.1,,,,,,,,
25414,,NW,10,6721,85.2,L,,,1.2,,,,,,,,
25412,,NW,10,6719,85.2,L,,,1,,,,,,,,
25413,,NW,10,6720,85.3,R,STEM OF 6718,,,,2.3,,,,,,
25411,,NW,10,6718,85.3,R,MAIN STEM,,,,2.6,,,,,,
25408,,NW,10,6715,85.3,,,,,,1.9,,,,,LIANA,
25417,,NW,10,6724,85.6,R,,,1.1,,,,,,,,
25418,,NW,10,6725,86.8,L,,,,,1,,,,,LIANA,
25421,,NW,10,6728,86.9,C,,,2.8,,,,,,,LIANA,
25416,,NW,10,6723,86.9,C,,,,,2.1,,,,,BURSERA,
25419,,NW,10,6726,87,RR,,,,,1.4,,,,,,
25415,,NW,10,6722,87,L,,,,,2,,,,,LIANA,
25422,,NW,10,6729,87.5,C,,,3.1,,,,,,,LIANA,
25420,,NW,10,6727,87.5,C,,,1.5,,,,,,,LIANA,
25427,,NW,10,6734,87.6,R,,,,,1.8,,,,,LIANA,
25426,,NW,10,6733,87.6,C,,,,,2.3,,,,,LIANA,
25425,,NW,10,6732,87.7,R,,,,,2.7,,,,,LIANA,
25430,,NW,10,6737,87.8,C,,,,,44.5,,,,,MACHLURA TINCTORIUM,
25424,,NW,10,6731,87.8,R,STEM OF 6730,,1.2,,,,,,,LIANA,
25423,,NW,10,6730,87.8,R,MAIN STEM,,1.7,,,,,,,LIANA,
25431,,NW,10,6738,88.8,L,,,,,3,,,,,LIANA,
25429,,NW,10,6736,90.6,R,,,,,11.1,,,,,CAPPARIS,
25432,,NW,10,6739,90.7,L,,,1.5,,,,,,,,
25436,,NW,10,6743,90.8,R,,,1,,,,,,,,
25433,,NW,10,6740,91.8,R,,,,,2,,,,,,
25438,,NW,10,6745,91.9,L,,,,,1,,,,,LIANA,
25437,,NW,10,6744,94,R,,,,,4.4,,,,,,
25434,,NW,10,6741,94,R,STEM OF 6742,,,,2.5,,,,,,
25435,,NW,10,6742,94.3,RR,MAIN STEM,,1.2,,,,,,,,
25439,,NW,10,6746,94.4,L,,,1.4,,,,,,,,
25441,,NW,10,6748,94.6,RR,,,1,,,,,,,,
25443,,NW,10,6750,95.6,RR,,,,,1.1,,,,,,
25444,,NW,10,6751,96,RR,,,,,1.4,,,,,,
25445,,NW,10,6752,96.2,R,,,1.1,,,,,,,,
25442,,NW,10,6749,96.3,C,,,1.2,,,,,,,,
25447,,NW,10,6754,96.9,C,,,,,2.6,,,,,,
25448,,NW,10,6755,97.5,L,,,2.4,,,,,,,,
25446,,NW,10,6753,97.8,R,,,,,2.6,,,,,,
25452,,NW,10,6759,98.4,R,,,1,,,,,,,LIANA,
25449,,NW,10,6756,99.5,R,,,,,1.1,,,,,LIANA,
25450,,NW,10,6757,99.9,R,,,,,2.2,,,,,,
25457,,NW,10,6764,100,R,STEM OF 6763,,,,3.3,,,,,,
25456,,NW,10,6763,100,R,MAIN STEM,,,,4,,,,,,
25455,,NW,10,6762,100,L,,,1.2,,,,,,,,
25454,,NW,10,6761,100,R,STEM OF 6763,,,,3,,,,,,
25453,,NW,10,6760,100,L,,,,,2.7,,,,,,
25451,,NW,10,6758,100,L,,,1,,,,,,,,
25931,,SE,1,2739,1.1,L,,,1.4,,,,,,,,
25932,,SE,1,2740,4.7,R,,,,,2.2,,,,,LIANA BIGNONIACEAE,
25933,,SE,1,2741,5.7,C,,,1.3,,,,,,,,
25934,,SE,1,2742,8,R,,,2,,,,,,,,
25935,,SE,1,2743,8.7,R,,,2,,,,,,,,
25937,,SE,1,2745,10.3,RR,,,,,2.3,,,,,LIANA BIGNON,
25936,,SE,1,2744,10.55,C,,,2.9,,,,,,,LIANA BIGNON,
25942,,SE,1,2750,11.4,LL,,,,,1.8,,,,,LIANA BIGNON,
25943,,SE,1,2751,11.9,C,,,,,4.4,,,,,LIANA BIGNON,
25944,,SE,1,2752,12.6,RR,MAIN STEM,,,,3.4,,,,,LIANA BIGNON,
25945,,SE,1,2753,12.6,RR,,,,,3.9,,,,,LIANA BIGNON,
25946,,SE,1,2754,12.6,RR,BRANCH OF 2752,,,,2.2,,,,,LIANA BIGNON,
25949,,SE,1,2757,12.6,R,,,,,2.8,,,,,LIANA BIGNON,
25938,,SE,1,2746,12.7,C,,,,,1.5,,,,,LIANA BIGNON,
25939,,SE,1,2747,13,L,,,,,2.3,,,,,LIANA BIGNON,
25940,,SE,1,2748,13.1,C,,,3.1,,,,,,,LIANA BIGNON,
25950,,SE,1,2758,13.1,LL,,,,,5.1,,,,,MALUACEAE,
25948,,SE,1,2756,13.7,R,,,,,2.3,,,,,,
25941,,SE,1,2749,16.3,L,BRANCH,,,,1.3,,,,,,
25947,,SE,1,2755,16.3,L,MAIN STEM OF 2749,,,,1.8,,,,,,
25951,,SE,1,2759,17.5,RR,MAIN STEM,,,,1.6,,,,,,
25952,,SE,1,2760,17.5,RR,BRANCH OF 2759,,,,1.6,,,,,,
25954,,SE,1,2762,18.4,RR,,,1.3,,,,,,,,
25956,,SE,1,2764,19,RR,,,,,1.8,,,,,,
25953,,SE,1,2761,19.4,C,,,1.6,,,,,,,,
25955,,SE,1,2763,19.4,C,,,1.3,,,,,,,,
25957,,SE,1,2765,20.2,C,,,,,12,,,,,MANILKARA TREE,
25959,,SE,1,2767,20.5,L,,,,,1.5,,,,,LIANA,
25958,,SE,1,2766,20.9,R,,,1,,,,,,,,
25960,,SE,1,2768,20.9,R,,,1.2,,,,,,,,
25961,,SE,1,2769,21.1,C,,,1,,,,,,,,
25962,,SE,1,2770,21.5,R,,,1,,,,,,,,
25963,,SE,1,2771,22,C,,,3.5,,,,,,,LIANA,
25964,,SE,1,2772,22,R,,,,,1,,,,,CAPPARRIS,
25965,,SE,1,2773,22,C,,,,,1,,,,,,
25966,,SE,1,2774,22.5,C,,,2,,,,,,,,
25969,,SE,1,2777,23.2,RR,,,1.3,,,,,,,LIANA,
25968,,SE,1,2776,23.8,R,,,1.3,,,,,,,,
25967,,SE,1,2775,24.3,C,,,,,3.6,,,,,,
25970,,SE,1,2778,26,C,,,,,1.5,,,,,LIANA,
25971,,SE,1,2779,26.8,C,MAIN STEM,,,,2.4,,,,,,
25972,,SE,1,2780,26.8,C,BRANCH 2779,,,,1,,,,,LIANA,
25973,,SE,1,2781,28.7,RR,,,,,3.5,,,,,,
25974,,SE,1,2782,28.7,LL,,,,,23.8,,,,,,
26096,,SE,1,2507,30.3,RR,2783,,,,1.1,,,,,,
25975,,SE,1,2783,30.5,RR,BRANCH 2784,,,,2.1,,,,,,
25976,,SE,1,2784,30.5,RR,MAIN STEM,,,,2.4,,,,,,
25978,,SE,1,2786,36.8,L,,,,,1.5,,,,,LIANA,
25977,,SE,1,2785,39.2,L,,,,,1.3,,,,,LIANA,
25980,,SE,1,2788,41.7,C,,,,,1.6,,,,,LIANA,
25979,,SE,1,2787,42.5,L,,,,,1.2,,,,,LIANA,
25981,,SE,1,2789,42.6,LL,,,1.6,,,,,,,LIANA,
